Region	Distance_to_Start	Sum_of_base_coverage	Count	Average_Read_Depth
promoter	1436	5994046	141036	42.5001
promoter	1437	5994383	141036	42.5025
promoter	1438	5993907	141036	42.4991
promoter	1439	5994513	141036	42.5034
promoter	1440	5995972	141036	42.5138
promoter	1441	5995303	141036	42.509
promoter	1442	5993079	141036	42.4933
promoter	1443	5991295	141036	42.4806
promoter	1444	5990650	141036	42.476
promoter	1445	5991595	141036	42.4827
promoter	1446	5993125	141036	42.4936
promoter	1447	5994815	141036	42.5056
promoter	1448	5994958	141036	42.5066
promoter	1449	5995762	141036	42.5123
promoter	1450	5997455	141036	42.5243
promoter	1451	5998266	141036	42.53
promoter	1452	5999172	141036	42.5365
promoter	1453	6001189	141036	42.5508
promoter	1454	6002215	141036	42.558
promoter	1455	6003555	141036	42.5675
promoter	1456	6005310	141036	42.58
promoter	1457	6006690	141036	42.5898
promoter	1458	6006874	141036	42.5911
promoter	1459	6007340	141036	42.5944
promoter	1460	6008051	141036	42.5994
promoter	1461	6006499	141036	42.5884
promoter	1462	6007304	141036	42.5941
promoter	1463	6008626	141036	42.6035
promoter	1464	6011237	141036	42.622
promoter	1465	6010896	141036	42.6196
promoter	1466	6011267	141036	42.6222
promoter	1467	6010951	141036	42.62
promoter	1468	6013562	141036	42.6385
promoter	1469	6014680	141036	42.6464
promoter	1470	6014360	141036	42.6441
promoter	1471	6016576	141036	42.6599
promoter	1472	6017400	141036	42.6657
promoter	1473	6017314	141036	42.6651
promoter	1474	6019627	141036	42.6815
promoter	1475	6020911	141036	42.6906
promoter	1476	6022754	141036	42.7037
promoter	1477	6021917	141036	42.6977
promoter	1478	6023117	141036	42.7062
promoter	1479	6020758	141036	42.6895
promoter	1480	6021226	141036	42.6928
promoter	1481	6022363	141036	42.7009
promoter	1482	6023722	141036	42.7105
promoter	1483	6024291	141036	42.7146
promoter	1484	6024225	141036	42.7141
promoter	1485	6023746	141036	42.7107
promoter	1486	6023369	141036	42.708
promoter	1487	6024043	141036	42.7128
promoter	1488	6023539	141036	42.7092
promoter	1489	6023962	141036	42.7122
promoter	1490	6023008	141036	42.7055
promoter	1491	6022153	141036	42.6994
promoter	1492	6019180	141036	42.6783
promoter	1493	6019833	141036	42.683
promoter	1494	6021154	141036	42.6923
promoter	1495	6023068	141036	42.7059
promoter	1496	6025887	141036	42.7259
promoter	1497	6026434	141036	42.7298
promoter	1498	6026463	141036	42.73
promoter	1499	6026932	141036	42.7333
promoter	1500	6027322	141036	42.7361
promoter	1501	6029390	141036	42.7507
promoter	1502	6030370	141036	42.7577
promoter	1503	6029547	141036	42.7518
promoter	1504	6028825	141036	42.7467
promoter	1505	6029938	141036	42.7546
promoter	1506	6029770	141036	42.7534
promoter	1507	6030275	141036	42.757
promoter	1508	6031480	141036	42.7655
promoter	1509	6031741	141036	42.7674
promoter	1510	6031939	141036	42.7688
promoter	1511	6033396	141036	42.7791
promoter	1512	6033928	141036	42.7829
promoter	1513	6034747	141036	42.7887
promoter	1514	6035786	141036	42.7961
promoter	1515	6036998	141036	42.8047
promoter	1516	6038152	141036	42.8128
promoter	1517	6038673	141036	42.8165
promoter	1518	6041423	141036	42.836
promoter	1519	6042732	141036	42.8453
promoter	1520	6043379	141036	42.8499
promoter	1521	6044045	141036	42.8546
promoter	1522	6045389	141036	42.8642
promoter	1523	6046897	141036	42.8748
promoter	1524	6048882	141036	42.8889
promoter	1525	6050773	141036	42.9023
promoter	1526	6053250	141036	42.9199
promoter	1527	6054135	141036	42.9262
promoter	1528	6053835	141036	42.924
promoter	1529	6056296	141036	42.9415
promoter	1530	6057183	141036	42.9478
promoter	1531	6057198	141036	42.9479
promoter	1532	6059336	141036	42.963
promoter	1533	6059334	141036	42.963
promoter	1534	6060775	141036	42.9732
promoter	1535	6061008	141036	42.9749
promoter	1536	6060494	141036	42.9713
promoter	1537	6060025	141036	42.9679
promoter	1538	6060470	141036	42.9711
promoter	1539	6060778	141036	42.9733
promoter	1540	6061546	141036	42.9787
promoter	1541	6062980	141036	42.9889
promoter	1542	6063280	141036	42.991
promoter	1543	6064676	141036	43.0009
promoter	1544	6064549	141036	43
promoter	1545	6064447	141036	42.9993
promoter	1546	6064677	141036	43.0009
promoter	1547	6065145	141036	43.0042
promoter	1548	6066657	141036	43.015
promoter	1549	6065910	141036	43.0097
promoter	1550	6065413	141036	43.0061
promoter	1551	6064960	141036	43.0029
promoter	1552	6064337	141036	42.9985
promoter	1553	6063687	141036	42.9939
promoter	1554	6063852	141036	42.9951
promoter	1555	6064597	141036	43.0003
promoter	1556	6065393	141036	43.006
promoter	1557	6066532	141036	43.0141
promoter	1558	6068936	141036	43.0311
promoter	1559	6069526	141036	43.0353
promoter	1560	6069370	141036	43.0342
promoter	1561	6070252	141036	43.0404
promoter	1562	6070341	141036	43.0411
promoter	1563	6067332	141036	43.0197
promoter	1564	6064882	141036	43.0024
promoter	1565	6065682	141036	43.008
promoter	1566	6066759	141036	43.0157
promoter	1567	6067558	141036	43.0213
promoter	1568	6067453	141036	43.0206
promoter	1569	6068310	141036	43.0267
promoter	1570	6067835	141036	43.0233
promoter	1571	6068657	141036	43.0291
promoter	1572	6069935	141036	43.0382
promoter	1573	6071004	141036	43.0458
promoter	1574	6073109	141036	43.0607
promoter	1575	6074054	141036	43.0674
promoter	1576	6074029	141036	43.0672
promoter	1577	6076113	141036	43.082
promoter	1578	6076099	141036	43.0819
promoter	1579	6076951	141036	43.0879
promoter	1580	6075807	141036	43.0798
promoter	1581	6074686	141036	43.0719
promoter	1582	6074742	141036	43.0723
promoter	1583	6075321	141036	43.0764
promoter	1584	6077675	141036	43.0931
promoter	1585	6080042	141036	43.1099
promoter	1586	6080817	141036	43.1154
promoter	1587	6080168	141036	43.1108
promoter	1588	6080961	141036	43.1164
promoter	1589	6080841	141036	43.1155
promoter	1590	6082004	141036	43.1238
promoter	1591	6083013	141036	43.1309
promoter	1592	6085171	141036	43.1462
promoter	1593	6084442	141036	43.1411
promoter	1594	6084618	141036	43.1423
promoter	1595	6084335	141036	43.1403
promoter	1596	6083966	141036	43.1377
promoter	1597	6084603	141036	43.1422
promoter	1598	6085067	141036	43.1455
promoter	1599	6084855	141036	43.144
promoter	1600	6086282	141036	43.1541
promoter	1601	6084996	141036	43.145
promoter	1602	6085099	141036	43.1457
promoter	1603	6085906	141036	43.1514
promoter	1604	6086066	141036	43.1526
promoter	1605	6086545	141036	43.156
promoter	1606	6086743	141036	43.1574
promoter	1607	6086780	141036	43.1576
promoter	1608	6088477	141036	43.1697
promoter	1609	6087866	141036	43.1653
promoter	1610	6087861	141036	43.1653
promoter	1611	6089074	141036	43.1739
promoter	1612	6089998	141036	43.1805
promoter	1613	6090538	141036	43.1843
promoter	1614	6090651	141036	43.1851
promoter	1615	6091050	141036	43.1879
promoter	1616	6091701	141036	43.1925
promoter	1617	6093284	141036	43.2037
promoter	1618	6091957	141036	43.1943
promoter	1619	6090484	141036	43.1839
promoter	1620	6091006	141036	43.1876
promoter	1621	6089859	141036	43.1795
promoter	1622	6089352	141036	43.1759
promoter	1623	6090405	141036	43.1833
promoter	1624	6090102	141036	43.1812
promoter	1625	6089409	141036	43.1763
promoter	1626	6089595	141036	43.1776
promoter	1627	6089072	141036	43.1739
promoter	1628	6089061	141036	43.1738
promoter	1629	6087553	141036	43.1631
promoter	1630	6087055	141036	43.1596
promoter	1631	6086933	141036	43.1587
promoter	1632	6086182	141036	43.1534
promoter	1633	6086198	141036	43.1535
promoter	1634	6085771	141036	43.1505
promoter	1635	6086477	141036	43.1555
promoter	1636	6087337	141036	43.1616
promoter	1637	6086618	141036	43.1565
promoter	1638	6086524	141036	43.1558
promoter	1639	6086575	141036	43.1562
promoter	1640	6086661	141036	43.1568
promoter	1641	6087038	141036	43.1595
promoter	1642	6086970	141036	43.159
promoter	1643	6087333	141036	43.1616
promoter	1644	6087484	141036	43.1626
promoter	1645	6087361	141036	43.1618
promoter	1646	6085972	141036	43.1519
promoter	1647	6086832	141036	43.158
promoter	1648	6085459	141036	43.1483
promoter	1649	6086003	141036	43.1521
promoter	1650	6087451	141036	43.1624
promoter	1651	6088769	141036	43.1717
promoter	1652	6088140	141036	43.1673
promoter	1653	6087022	141036	43.1593
promoter	1654	6087278	141036	43.1612
promoter	1655	6087779	141036	43.1647
promoter	1656	6088318	141036	43.1685
promoter	1657	6089970	141036	43.1803
promoter	1658	6090022	141036	43.1806
promoter	1659	6090543	141036	43.1843
promoter	1660	6092195	141036	43.196
promoter	1661	6092225	141036	43.1962
promoter	1662	6092024	141036	43.1948
promoter	1663	6093511	141036	43.2054
promoter	1664	6093840	141036	43.2077
promoter	1665	6093633	141036	43.2062
promoter	1666	6093873	141036	43.2079
promoter	1667	6092885	141036	43.2009
promoter	1668	6091503	141036	43.1911
promoter	1669	6090767	141036	43.1859
promoter	1670	6089662	141036	43.1781
promoter	1671	6088783	141036	43.1718
promoter	1672	6088478	141036	43.1697
promoter	1673	6087826	141036	43.1651
promoter	1674	6086937	141036	43.1587
promoter	1675	6086963	141036	43.1589
promoter	1676	6086288	141036	43.1541
promoter	1677	6084234	141036	43.1396
promoter	1678	6081783	141036	43.1222
promoter	1679	6080767	141036	43.115
promoter	1680	6080765	141036	43.115
promoter	1681	6079031	141036	43.1027
promoter	1682	6077754	141036	43.0936
promoter	1683	6078571	141036	43.0994
promoter	1684	6079575	141036	43.1065
promoter	1685	6079502	141036	43.106
promoter	1686	6079405	141036	43.1053
promoter	1687	6080020	141036	43.1097
promoter	1688	6081742	141036	43.1219
promoter	1689	6082244	141036	43.1255
promoter	1690	6083105	141036	43.1316
promoter	1691	6083103	141036	43.1316
promoter	1692	6083269	141036	43.1327
promoter	1693	6083880	141036	43.1371
promoter	1694	6083281	141036	43.1328
promoter	1695	6083822	141036	43.1367
promoter	1696	6081839	141036	43.1226
promoter	1697	6081023	141036	43.1168
promoter	1698	6081682	141036	43.1215
promoter	1699	6082411	141036	43.1267
promoter	1700	6081344	141036	43.1191
promoter	1701	6083302	141036	43.133
promoter	1702	6081912	141036	43.1231
promoter	1703	6081796	141036	43.1223
promoter	1704	6082763	141036	43.1292
promoter	1705	6084056	141036	43.1383
promoter	1706	6086155	141036	43.1532
promoter	1707	6088577	141036	43.1704
promoter	1708	6088022	141036	43.1664
promoter	1709	6089876	141036	43.1796
promoter	1710	6091397	141036	43.1904
promoter	1711	6092359	141036	43.1972
promoter	1712	6092093	141036	43.1953
promoter	1713	6093138	141036	43.2027
promoter	1714	6092933	141036	43.2013
promoter	1715	6092144	141036	43.1957
promoter	1716	6092195	141036	43.196
promoter	1717	6092021	141036	43.1948
promoter	1718	6092704	141036	43.1996
promoter	1719	6094329	141036	43.2112
promoter	1720	6095561	141036	43.2199
promoter	1721	6097040	141036	43.2304
promoter	1722	6097064	141036	43.2306
promoter	1723	6097718	141036	43.2352
promoter	1724	6098722	141036	43.2423
promoter	1725	6100462	141036	43.2546
promoter	1726	6101485	141036	43.2619
promoter	1727	6102195	141036	43.2669
promoter	1728	6102471	141036	43.2689
promoter	1729	6101043	141036	43.2588
promoter	1730	6102367	141036	43.2682
promoter	1731	6101899	141036	43.2648
promoter	1732	6100705	141036	43.2564
promoter	1733	6100234	141036	43.253
promoter	1734	6102387	141036	43.2683
promoter	1735	6102727	141036	43.2707
promoter	1736	6102617	141036	43.2699
promoter	1737	6102455	141036	43.2688
promoter	1738	6103571	141036	43.2767
promoter	1739	6104265	141036	43.2816
promoter	1740	6104467	141036	43.283
promoter	1741	6105138	141036	43.2878
promoter	1742	6105500	141036	43.2904
promoter	1743	6106172	141036	43.2951
promoter	1744	6106755	141036	43.2993
promoter	1745	6106724	141036	43.299
promoter	1746	6106334	141036	43.2963
promoter	1747	6106098	141036	43.2946
promoter	1748	6107470	141036	43.3043
promoter	1749	6109881	141036	43.3214
promoter	1750	6110050	141036	43.3226
promoter	1751	6110484	141036	43.3257
promoter	1752	6112129	141036	43.3374
promoter	1753	6114161	141036	43.3518
promoter	1754	6115344	141036	43.3602
promoter	1755	6115323	141036	43.36
promoter	1756	6117392	141036	43.3747
promoter	1757	6118473	141036	43.3823
promoter	1758	6119651	141036	43.3907
promoter	1759	6120922	141036	43.3997
promoter	1760	6120729	141036	43.3983
promoter	1761	6120118	141036	43.394
promoter	1762	6120715	141036	43.3982
promoter	1763	6121901	141036	43.4067
promoter	1764	6123278	141036	43.4164
promoter	1765	6123468	141036	43.4178
promoter	1766	6123305	141036	43.4166
promoter	1767	6123419	141036	43.4174
promoter	1768	6122150	141036	43.4084
promoter	1769	6121761	141036	43.4057
promoter	1770	6122176	141036	43.4086
promoter	1771	6121378	141036	43.4029
promoter	1772	6120465	141036	43.3965
promoter	1773	6120387	141036	43.3959
promoter	1774	6122720	141036	43.4125
promoter	1775	6121954	141036	43.407
promoter	1776	6122721	141036	43.4125
promoter	1777	6122924	141036	43.4139
promoter	1778	6122928	141036	43.4139
promoter	1779	6123662	141036	43.4191
promoter	1780	6124701	141036	43.4265
promoter	1781	6126567	141036	43.4397
promoter	1782	6127013	141036	43.4429
promoter	1783	6127163	141036	43.444
promoter	1784	6128423	141036	43.4529
promoter	1785	6126500	141036	43.4393
promoter	1786	6127261	141036	43.4447
promoter	1787	6128777	141036	43.4554
promoter	1788	6129326	141036	43.4593
promoter	1789	6130042	141036	43.4644
promoter	1790	6131062	141036	43.4716
promoter	1791	6130900	141036	43.4705
promoter	1792	6131089	141036	43.4718
promoter	1793	6129792	141036	43.4626
promoter	1794	6130342	141036	43.4665
promoter	1795	6130234	141036	43.4657
promoter	1796	6129997	141036	43.4641
promoter	1797	6130963	141036	43.4709
promoter	1798	6131514	141036	43.4748
promoter	1799	6130757	141036	43.4694
promoter	1800	6132110	141036	43.479
promoter	1801	6131290	141036	43.4732
promoter	1802	6131017	141036	43.4713
promoter	1803	6130335	141036	43.4665
promoter	1804	6129869	141036	43.4632
promoter	1805	6127909	141036	43.4493
promoter	1806	6126788	141036	43.4413
promoter	1807	6126686	141036	43.4406
promoter	1808	6124724	141036	43.4267
promoter	1809	6123693	141036	43.4194
promoter	1810	6124413	141036	43.4245
promoter	1811	6124847	141036	43.4275
promoter	1812	6125278	141036	43.4306
promoter	1813	6124647	141036	43.4261
promoter	1814	6124491	141036	43.425
promoter	1815	6125234	141036	43.4303
promoter	1816	6125663	141036	43.4333
promoter	1817	6125911	141036	43.4351
promoter	1818	6126862	141036	43.4418
promoter	1819	6126159	141036	43.4368
promoter	1820	6124433	141036	43.4246
promoter	1821	6123612	141036	43.4188
promoter	1822	6126119	141036	43.4366
promoter	1823	6126470	141036	43.4391
promoter	1824	6129705	141036	43.462
promoter	1825	6130933	141036	43.4707
promoter	1826	6129221	141036	43.4586
promoter	1827	6129244	141036	43.4587
promoter	1828	6128879	141036	43.4561
promoter	1829	6129494	141036	43.4605
promoter	1830	6128716	141036	43.455
promoter	1831	6128471	141036	43.4532
promoter	1832	6128053	141036	43.4503
promoter	1833	6130586	141036	43.4682
promoter	1834	6129593	141036	43.4612
promoter	1835	6129569	141036	43.461
promoter	1836	6130093	141036	43.4647
promoter	1837	6131674	141036	43.4759
promoter	1838	6130013	141036	43.4642
promoter	1839	6129947	141036	43.4637
promoter	1840	6129685	141036	43.4618
promoter	1841	6130271	141036	43.466
promoter	1842	6129586	141036	43.4611
promoter	1843	6129450	141036	43.4602
promoter	1844	6127410	141036	43.4457
promoter	1845	6128419	141036	43.4529
promoter	1846	6128780	141036	43.4554
promoter	1847	6129391	141036	43.4598
promoter	1848	6128692	141036	43.4548
promoter	1849	6128078	141036	43.4505
promoter	1850	6127434	141036	43.4459
promoter	1851	6127773	141036	43.4483
promoter	1852	6128021	141036	43.45
promoter	1853	6126985	141036	43.4427
promoter	1854	6126420	141036	43.4387
promoter	1855	6128060	141036	43.4503
promoter	1856	6127685	141036	43.4477
promoter	1857	6125706	141036	43.4336
promoter	1858	6124904	141036	43.4279
promoter	1859	6123427	141036	43.4175
promoter	1860	6121722	141036	43.4054
promoter	1861	6121044	141036	43.4006
promoter	1862	6120508	141036	43.3968
promoter	1863	6118962	141036	43.3858
promoter	1864	6117937	141036	43.3785
promoter	1865	6118785	141036	43.3846
promoter	1866	6117711	141036	43.3769
promoter	1867	6116547	141036	43.3687
promoter	1868	6117254	141036	43.3737
promoter	1869	6114978	141036	43.3576
promoter	1870	6113264	141036	43.3454
promoter	1871	6114558	141036	43.3546
promoter	1872	6115423	141036	43.3607
promoter	1873	6115618	141036	43.3621
promoter	1874	6113908	141036	43.35
promoter	1875	6114247	141036	43.3524
promoter	1876	6112179	141036	43.3377
promoter	1877	6110352	141036	43.3248
promoter	1878	6110871	141036	43.3284
promoter	1879	6112097	141036	43.3371
promoter	1880	6111761	141036	43.3348
promoter	1881	6111312	141036	43.3316
promoter	1882	6110981	141036	43.3292
promoter	1883	6110127	141036	43.3232
promoter	1884	6111080	141036	43.3299
promoter	1885	6112487	141036	43.3399
promoter	1886	6112611	141036	43.3408
promoter	1887	6112768	141036	43.3419
promoter	1888	6111551	141036	43.3333
promoter	1889	6112647	141036	43.341
promoter	1890	6111965	141036	43.3362
promoter	1891	6111082	141036	43.3299
promoter	1892	6111111	141036	43.3301
promoter	1893	6112184	141036	43.3378
promoter	1894	6112881	141036	43.3427
promoter	1895	6113316	141036	43.3458
promoter	1896	6113376	141036	43.3462
promoter	1897	6111939	141036	43.336
promoter	1898	6110719	141036	43.3274
promoter	1899	6111406	141036	43.3322
promoter	1900	6112457	141036	43.3397
promoter	1901	6113491	141036	43.347
promoter	1902	6114503	141036	43.3542
promoter	1903	6115109	141036	43.3585
promoter	1904	6115954	141036	43.3645
promoter	1905	6119486	141036	43.3895
promoter	1906	6121242	141036	43.402
promoter	1907	6122032	141036	43.4076
promoter	1908	6125037	141036	43.4289
promoter	1909	6124894	141036	43.4279
